source,title,company,location,date,link
Keejob,Vendeur/ Caissier TAO Manar city,,Ariana,2026-04-21,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Agent Magasin,,Nabeul,2026-04-21,https://www.keejob.com/offres-emploi/companies/34077/fresenius-kabi-bir-drassen/
Keejob,Conseillers en assurance Mutuelle Santé,,Ariana,2026-04-21,https://www.keejob.com/offres-emploi/companies/182/phoneworld/
Keejob,Responsable Gestion des Archives Groupe,,Sousse,2026-04-21,https://www.keejob.com/offres-emploi/companies/12393/recrutement-rhg/
Keejob,Vendeur/ Caissier Lefties Mall of Sousse,,Sousse,2026-04-21,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Vendeur/ Caissier LCW Nasser,,Ariana,2026-04-21,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Responsable Régional  Export,,Sousse,2026-04-21,https://www.keejob.com/offres-emploi/companies/12393/recrutement-rhg/
Keejob,Vendeur/ Caissier Bershka Mall of Sousse,,Sousse,2026-04-21,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Expert(e) en Aménagement du Territoire,,Tunis,2026-04-21,https://www.keejob.com/offres-emploi/companies/281/scet-tunisie/
Keejob,HR Manager,,Sousse,2026-04-20,https://www.keejob.com/offres-emploi/companies/159/crit/
Keejob,Responsable commercial,,Tunis,2026-04-20,https://www.keejob.com/offres-emploi/companies/22001/key-values/
Keejob,Ingénieur Génie Civil (Promotion Immobilière),,Tunis,2026-04-20,https://www.keejob.com/offres-emploi/239662/ing%C3%A9nieur-g%C3%A9nie-civil-promotion-immobili%C3%A8re/
Keejob,ADDETTO RECUPERO CREDITI E ALLA FATTURAZIONE,,Ariana,2026-04-20,https://www.keejob.com/offres-emploi/companies/1228/infopro/
Keejob,SUPPORT CLIENT,,Ariana,2026-04-20,https://www.keejob.com/offres-emploi/companies/1228/infopro/
Keejob,CHARGÉ DE RECOUVREMENT ET DE FACTURATION,,Ariana,2026-04-20,https://www.keejob.com/offres-emploi/companies/1228/infopro/
