source,title,company,location,date,link
Keejob,Auditeur Interne,None,"Sousse Ville,                                                            Sousse",22 avril 2026,https://www.keejob.com/offres-emploi/companies/21853/ste-groupe-medical-les-oliviers/
Keejob,Gestionnaire (Pointages & Moyens Généraux),None,Ben Arous,22 avril 2026,https://www.keejob.com/offres-emploi/239766/gestionnaire-pointages-moyens-g%C3%A9n%C3%A9raux/
Keejob,Chargé de données ERP /(junior intelligent),None,Mahdia,22 avril 2026,https://www.keejob.com/offres-emploi/239765/charg%C3%A9-de-donn%C3%A9es-erp-junior-intelligent/
Keejob,Assistante administrative,None,"Ettahrir,                                                            Tunis",22 avril 2026,https://www.keejob.com/offres-emploi/companies/35054/crk-stores/
Keejob,Gabes-Commerciaux terrain en Microfinance,None,Gabes,22 avril 2026,https://www.keejob.com/offres-emploi/companies/5169/advans-tunisie/
Keejob,Sfax-Commerciaux terrain en Microfinance,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/5169/advans-tunisie/
Keejob,Chargée de Recrutement - Pôle Carthago Brick.,None,"Bir Mcherga,                                                            Zaghouan",22 avril 2026,https://www.keejob.com/offres-emploi/companies/28304/ste-carthago-sanitaire/
Keejob,Assistante d'accueil,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/9614/argania-distribution-sarl/
Keejob,AI Designer,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/198/poulina-group-holding/
Keejob,Comptable,None,"Megrine,                                                            Ben Arous",22 avril 2026,https://www.keejob.com/offres-emploi/companies/29007/ste-ideryet/
Keejob,Graphiste / Photographe (Freelance),None,"Ben Arous,                                                            Ben Arous",22 avril 2026,https://www.keejob.com/offres-emploi/companies/4598/confidentiel/
Keejob,Chef d'équipe (H/F),None,"Menzel Jemil,                                                            Bizerte",22 avril 2026,https://www.keejob.com/offres-emploi/companies/73/techniplast-industrie/
Keejob,INGENIEUR CONCEPTION CATIA TRIM,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/31140/ennopulse/
Keejob,Customer Service & Operations Coordinator,None,"Ariana Ville,                                                            Ariana",22 avril 2026,https://www.keejob.com/offres-emploi/companies/32616/premier-dealers-solutions/
Keejob,Assistante de Direction,None,"Nabeul,                                                            Nabeul",22 avril 2026,https://www.keejob.com/offres-emploi/239781/assistante-de-direction/
Keejob,Responsable point de vente,None,"Sakiet Ezzit,                                                            Sfax",22 avril 2026,https://www.keejob.com/offres-emploi/companies/35054/crk-stores/
Keejob,Ingénieur Génie Civil  Réhabilitation H/F,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/29715/sinistre-expertscom/
Keejob,Responsable commercial pharmaceutique,None,"Sahline,                                                            Monastir",22 avril 2026,https://www.keejob.com/offres-emploi/239772/responsable-commercial-pharmaceutique/
Keejob,Assistante qualité,None,"Megrine,                                                            Ben Arous",22 avril 2026,https://www.keejob.com/offres-emploi/companies/13257/tunifroid-sarl/
Keejob,Coordinateur de Dév Communautaire et Social,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/13148/sos-village/
Keejob,commercial,None,"La Marsa,                                                            Tunis",22 avril 2026,https://www.keejob.com/offres-emploi/239734/commercial/
Keejob,Billetiste,None,"La Marsa,                                                            Tunis",22 avril 2026,https://www.keejob.com/offres-emploi/companies/34957/rahi-travels/
Keejob,Développeur  (React / Node.js),None,"Sfax Ville,                                                            Sfax",22 avril 2026,https://www.keejob.com/offres-emploi/companies/35049/yuma/
Keejob,Technicien supérieur en conception mécanique,None,"Menzel Bourguiba,                                                            Bizerte",22 avril 2026,https://www.keejob.com/offres-emploi/239499/technicien-sup%C3%A9rieur-en-conception-m%C3%A9canique/
Keejob,Verkaufsberater(in) - DACH,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/16116/national-pen/
Keejob,Assistant(e) développement analytique,None,"La Marsa,                                                            Tunis",22 avril 2026,https://www.keejob.com/offres-emploi/companies/13426/adwya/
Keejob,Téléconseillers pédagogiques,None,"Ariana Ville,                                                            Ariana",22 avril 2026,https://www.keejob.com/offres-emploi/companies/991/almaviva/
Keejob,Chauffeur Livreur,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/239038/chauffeur-livreur/
Keejob,Ingénieur acheteur,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/239030/ing%C3%A9nieur-acheteur/
Keejob,Planificateur,None,"La Soukra,                                                            Ariana",22 avril 2026,https://www.keejob.com/offres-emploi/companies/11364/asteel-flash/
Keejob,Vendeur / Préparateur de Jus - MALL OF SOUSSE,None,"Sousse Ville,                                                            Sousse",22 avril 2026,https://www.keejob.com/offres-emploi/companies/19405/bariolo/
Keejob,Assistante technico-commerciale & back office,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/4966/onetech-holding/
Keejob,Assistant logistique,None,"Cite El Khadra,                                                            Tunis",22 avril 2026,https://www.keejob.com/offres-emploi/companies/7236/prochidia/
Keejob,Technicien TRAVAUX NEUFS,None,"Ben Arous,                                                            Ben Arous",22 avril 2026,https://www.keejob.com/offres-emploi/companies/2820/sotubi/
Keejob,Superviseur Porte à Porte,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/2820/sotubi/
Keejob,Vendeur / Préparateur de Jus - TUNIS,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/19405/bariolo/
Keejob,AGENT DE RECOUVREMENT,None,Zaghouan,22 avril 2026,https://www.keejob.com/offres-emploi/238988/agent-de-recouvrement/
Keejob,Vendeur/ Caissier Adidas Mall of Sousse,None,Sousse,22 avril 2026,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Commercial B2B Sousse,None,Sousse,22 avril 2026,https://www.keejob.com/offres-emploi/companies/14383/cpl-jobs/
Keejob,Commercial(e)  Secteur Sanitaire,None,Tunis,22 avril 2026,https://www.keejob.com/offres-emploi/companies/14383/cpl-jobs/
Keejob,Pharmacien Assistant CQ,None,"Bir Mcherga,                                                            Zaghouan",22 avril 2026,https://www.keejob.com/offres-emploi/companies/20639/les-laboratoires-teriak/
Keejob,Commercial B2B Bizerte,None,Bizerte,22 avril 2026,https://www.keejob.com/offres-emploi/companies/14383/cpl-jobs/
Keejob,Pharmacien Assistant production,None,"Bir Mcherga,                                                            Zaghouan",22 avril 2026,https://www.keejob.com/offres-emploi/companies/20639/les-laboratoires-teriak/
Keejob,Responsable Achat-approvisionnement,None,"Soliman,                                                            Nabeul",21 avril 2026,https://www.keejob.com/offres-emploi/companies/33179/conecta-tunisie-sarl/
Keejob,People Growth & Acquisition Specialist,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/6665/huber-suhner/
Keejob,Warehouse Supervisor,None,"Sousse Ville,                                                            Sousse",21 avril 2026,https://www.keejob.com/offres-emploi/companies/6665/huber-suhner/
Keejob,Coordinateur(trice),None,"Le Bardo,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/33318/n%C3%A9opole/
Keejob,Superviseur d'équipe Commerciale Zone:BIZERTE,None,Bizerte,21 avril 2026,https://www.keejob.com/offres-emploi/companies/7002/groupe-judy/
Keejob,ASSISTANTE SERVICE MP ET APPROVISIONNEMENT,None,"Msaken,                                                            Sousse",21 avril 2026,https://www.keejob.com/offres-emploi/companies/23213/lp-paint/
Keejob,Stratifieur,None,Tunis,21 avril 2026,https://www.keejob.com/offres-emploi/companies/159/crit/
Keejob,Recrutement de 80 Agents saisonniers,None,"Cite El Khadra,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/24057/cma/
Keejob,Assistante  administrative,None,"La Soukra,                                                            Ariana",21 avril 2026,https://www.keejob.com/offres-emploi/239706/assistante-administrative/
Keejob,Technicien Support Matériels,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/12393/recrutement-rhg/
Keejob,Ingénieur Génie Civil,None,"Borj El Amri,                                                            La Manouba",21 avril 2026,https://www.keejob.com/offres-emploi/companies/34365/ste-moderne/
Keejob,Ouvrier Qualifié,None,"Sfax Est,                                                            Sfax",21 avril 2026,https://www.keejob.com/offres-emploi/companies/34319/med-industrie/
Keejob,Instrumentiste,None,"El Menzah,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/21337/clinique-el-manar/
Keejob,Payroll & HRIS Specialist,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/6665/huber-suhner/
Keejob,Commercial,None,"Sfax Ville,                                                            Sfax",21 avril 2026,https://www.keejob.com/offres-emploi/companies/25982/fortech/
Keejob,Technicien en anesthésie réanimation,None,"El Menzah,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/21337/clinique-el-manar/
Keejob,Technicien sup en  radiologie,None,"El Menzah,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/21337/clinique-el-manar/
Keejob,Coordinateur(trice)  Accueil Familial,None,Tunis,21 avril 2026,https://www.keejob.com/offres-emploi/companies/13148/sos-village/
Keejob,Vendeur/ Caissier Bershka Tunisia Mall,None,Ariana,21 avril 2026,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Un(e) Chargé(e) Vente en Ligne,None,"Oued Ellil,                                                            La Manouba",21 avril 2026,https://www.keejob.com/offres-emploi/companies/25006/ben-yaghlane-shops/
Keejob,Conducteur machine,None,"Bir Mcherga,                                                            Zaghouan",21 avril 2026,https://www.keejob.com/offres-emploi/companies/20639/les-laboratoires-teriak/
Keejob,Aide comptable,None,"La Marsa,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/33605/bistro-du-coin/
Keejob,Conseiller(ère) Voyages,None,"El Kram,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/239705/conseiller%C3%A8re-voyages-exp%C3%A9riment%C3%A9e/
Keejob,Commercial,None,"Cite El Khadra,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/34103/ortho-tunis/
Keejob,Ingénieur Développement Test FCT (H/F),None,"La Soukra,                                                            Ariana",21 avril 2026,https://www.keejob.com/offres-emploi/companies/11364/asteel-flash/
Keejob,Comptable fournisseur,None,"La Soukra,                                                            Ariana",21 avril 2026,https://www.keejob.com/offres-emploi/companies/11364/asteel-flash/
Keejob,Approvisionneur,None,"La Soukra,                                                            Ariana",21 avril 2026,https://www.keejob.com/offres-emploi/companies/11364/asteel-flash/
Keejob,Agent de magasin,None,"Cite El Khadra,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/34103/ortho-tunis/
Keejob,Assistante Commerciale,None,"Centre ville,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/33480/freedom-travel/
Keejob,Agent de comptabilité,None,Tunis,21 avril 2026,https://www.keejob.com/offres-emploi/companies/32299/applied-social-science-forum/
Keejob,Receptionniste,None,"Ksar Helal,                                                            Monastir",21 avril 2026,https://www.keejob.com/offres-emploi/companies/33367/medispa-tunisie/
Keejob,Directeur Financier,None,Ariana,21 avril 2026,https://www.keejob.com/offres-emploi/239581/directeur-financier/
Keejob,Archiviste,None,"Sidi El Heni,                                                            Sousse",21 avril 2026,https://www.keejob.com/offres-emploi/companies/33737/societe-de-nutrition-animale-sa/
Keejob,Commercial(e) Francophone  B2B (H/F),None,Tunis,21 avril 2026,https://www.keejob.com/offres-emploi/companies/27713/haimour-in/
Keejob,Technicien maintenance,None,Sfax,21 avril 2026,https://www.keejob.com/offres-emploi/companies/30755/dar-essaydali/
Keejob,Responsable recherche et développement,None,"Megrine,                                                            Ben Arous",21 avril 2026,https://www.keejob.com/offres-emploi/companies/31866/tunisie-profiles-aluminium/
Keejob,Ingénieur Maintenance & Infrastructures,None,"Le Bardo,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/15790/etablissements-abdelmoula/
Keejob,Chef de Projet Validation,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/159/crit/
Keejob,Compliance Officer,None,"Beni Khalled,                                                            Nabeul",21 avril 2026,https://www.keejob.com/offres-emploi/companies/34077/fresenius-kabi-bir-drassen/
Keejob,Technicien de Maintenance,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/6665/huber-suhner/
Keejob,Stagiaire Help Desk,None,Tunis,21 avril 2026,https://www.keejob.com/offres-emploi/companies/891/active-contact/
Keejob,Chef de Projet Produit,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/159/crit/
Keejob,Assistant Manager Stradivarius Mall of Sfax,None,Sfax,21 avril 2026,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Responsable Fraude  Poste basé à Gafsa,None,"Ben Arous,                                                            Ben Arous",21 avril 2026,https://www.keejob.com/offres-emploi/companies/4598/confidentiel/
Keejob,Vendeur/ Caissier TAO Manar city,None,Ariana,21 avril 2026,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Agent Magasin,None,"Beni Khalled,                                                            Nabeul",21 avril 2026,https://www.keejob.com/offres-emploi/companies/34077/fresenius-kabi-bir-drassen/
Keejob,Conseillers en assurance Mutuelle Santé,None,Ariana,21 avril 2026,https://www.keejob.com/offres-emploi/companies/182/phoneworld/
Keejob,Responsable Gestion des Archives Groupe,None,"Sousse Ville,                                                            Sousse",21 avril 2026,https://www.keejob.com/offres-emploi/companies/12393/recrutement-rhg/
Keejob,Vendeur/ Caissier Lefties Mall of Sousse,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Vendeur/ Caissier LCW Nasser,None,Ariana,21 avril 2026,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Responsable Régional  Export,None,"Sousse Ville,                                                            Sousse",21 avril 2026,https://www.keejob.com/offres-emploi/companies/12393/recrutement-rhg/
Keejob,Vendeur/ Caissier Bershka Mall of Sousse,None,Sousse,21 avril 2026,https://www.keejob.com/offres-emploi/companies/7292/tuntex/
Keejob,Expert(e) en Aménagement du Territoire,None,"Centre ville,                                                            Tunis",21 avril 2026,https://www.keejob.com/offres-emploi/companies/281/scet-tunisie/
Keejob,HR Manager,None,Sousse,20 avril 2026,https://www.keejob.com/offres-emploi/companies/159/crit/
Keejob,Responsable commercial,None,"El Menzah,                                                            Tunis",20 avril 2026,https://www.keejob.com/offres-emploi/companies/22001/key-values/
Keejob,Chargé de données ERP /(junior intelligent),None,"La Chebba,                                                            Mahdia",20 avril 2026,https://www.keejob.com/offres-emploi/239664/charg%C3%A9-de-donn%C3%A9es-erp-junior-intelligent/
Keejob,Ingénieur Génie Civil (Promotion Immobilière),None,Tunis,20 avril 2026,https://www.keejob.com/offres-emploi/239662/ing%C3%A9nieur-g%C3%A9nie-civil-promotion-immobili%C3%A8re/
Keejob,ADDETTO RECUPERO CREDITI E ALLA FATTURAZIONE,None,"La Soukra,                                                            Ariana",20 avril 2026,https://www.keejob.com/offres-emploi/companies/1228/infopro/
Keejob,SUPPORT CLIENT,None,"La Soukra,                                                            Ariana",20 avril 2026,https://www.keejob.com/offres-emploi/companies/1228/infopro/
Keejob,CHARGÉ DE RECOUVREMENT ET DE FACTURATION,None,"La Soukra,                                                            Ariana",20 avril 2026,https://www.keejob.com/offres-emploi/companies/1228/infopro/
